,feature_names,target_names,task_id
3361,"('Therapytechnique', 'Supportsystemefficacy', 'Clientwillingness', 'Practitionerattentiveness')",Treatmentprogress,3361
3362,"('Influencerrelevance', 'Hashtagoptimization', 'Campaignmessaging', 'Visualappeal')",Postengagement,3362
3363,"('Networksecurity', 'Dataprivacy', 'Featureset', 'Customersupport')",Usersatisfaction,3363
3364,"('Topicrelevance', 'Sourcecredibility', 'Writingquality', 'Timeliness')",Articlepopularity,3364
3365,"('Flightcrewcompetence', 'Aircraftmaintenance', 'Routedirectness', 'Cabincomfort')",Airlinerecommendationrate,3365
3366,"('Sceneryuniqueness', 'Guideknowledge', 'Travelerfitness', 'Weatherfavorability')",Hikeenjoyment,3366
3367,"('Farmbiodiversity', 'Regenerativepractices', 'Harvesttiming', 'Producefreshness')",CSAmembersatisfaction,3367
3368,"('Venueatmosphere', 'Actenthusiasm', 'Audiencerapport', 'Setvariety')",Comedyshowhilarity,3368
3369,"('Playercreativity', 'Spectatorattention', 'Commentatorwit', 'Broadcastpersonality')",Gameentertainment,3369
3370,"('Yearsofeducation', 'IQscore', 'Hourlywage', 'Jobperformancerating')",Annualsalary,3370
3371,"('Fertilizeramount', 'Wateramount', 'Sunlighthours', 'Soilquality')",Cropyield,3371
3372,"('Machinespeed', 'Operatorexperience', 'Maintenancecosts', 'Factorysize')",Annualproduction,3372
3373,"('Cloudcoverage', 'Windspeed', 'Temperature', 'Rainfall')",Renewableenergyoutput,3373
3374,"('Dietquality', 'Exerciseduration', 'Geneticsscore', 'Healthcarecosts')",Lifeexpectancy,3374
3375,"('Bandwidth', 'Computingpower', 'Codingefficiency', 'Staffsize')",Websitetraffic,3375
3376,"('Practicetime', 'Coachingquality', 'Equipmentcosts', 'Tournamentwins')",Worldranking,3376
3377,"('Proteinintake', 'Musclerecoverytime', 'Gymsessionsperweek', 'Supplementsused')",Strengthgains,3377
3378,"('Sleepduration', 'Stresslevels', 'Leisuretime', 'Socialsupport')",Happinessscore,3378
3379,"('Marketingspend', 'Brandawareness', 'Customersatisfaction', 'Repeatpurchasers')",Annualsales,3379
3380,"('Componentsquality', 'Assemblycosts', 'Safetytesting', 'Fuelefficiency')",Carsales,3380
3381,"('Inflationrate', 'Interestrates', 'Stockvaluations', 'Consumerspending')",GDPgrowth,3381
3382,"('Fellowshipduration', 'Researchproductivity', 'Networkcentrality', 'Recommendations')",Facultyjobs,3382
3383,"('Age', 'Goodlifestylehabits', 'Preventativescreening', 'Accesstohealthcare')",Healthspan,3383
3384,"('Makeupcosts', 'Hairstylingeffort', 'Stylishoutfit', 'Confidencelevel')",Datesuccess,3384
3385,"('linesofcodewritten', 'codingstandardsfollowed', 'codemodularization', 'numberoftestcases')",softwarereliability,3385
3386,"('ingredientproportions', 'mixingtechnique', 'bakingtimeandtemperature', 'storageconditions')",caketaste,3386
3387,"('soilpH', 'drainage', 'sunlightexposure', 'fertilizationschedule')",planthealth,3387
3388,"('classattendance', 'studytime', 'tutormeetings', 'practiceexamperformance')",finalexamgrade,3388
3389,"('factoryoutputrate', 'workerexperience', 'equipmentmaintenance', 'supplychainefficiency')",productquality,3389
3390,"('polynomialdegree', 'numberofterms', 'smoothnessoffunction', 'goodnessoffit')",predictionaccuracy,3390
3391,"('membershipfeescollected', 'classvarietyoffered', 'instructorquality', 'facilitysquarefootage')",customerretention,3391
3392,"('fiberintake', 'proteinintake', 'nutritionalbalance', 'caloricintake')",dietsustainability,3392
3393,"('linesofdialogue', 'characterbackstory', 'scenesettingdetails', 'plotcomplexity')",storyenjoyability,3393
3394,"('threadcount', 'fabricsoftness', 'garmentstructure', 'stitchingmethod')",clothingcomfort,3394
3395,"('gearsinstalled', 'chainstightened', 'brakepadsreplaced', 'wheelalignmentdone')",vehicleperformance,3395
3396,"('databasestructureoptimization', 'indexcreation', 'cachingmechanisms', 'hardwareperformance')",siteloadingspeed,3396
3397,"('topicrelevance', 'writingquality', 'keywordinclusion', 'backlinkprofile')",searchengineranking,3397
3398,"('massageduration', 'pressureintensity', 'techniqueadaptation', 'clientcommunication')",stressrelief,3398
3399,"('ingredientcompatibility', 'preparationsteps', 'platingaesthetics', 'flavorcombination')",dishtastiness,3399
3400,"('foundationstability', 'beamsturdiness', 'safetyinspections', 'earthquakeresistance')",buildingreliability,3400
3401,"('financialstatusdisclosed', 'lifestylefactorsconsidered', 'policyoptionsexplained', 'personalrapportbuilt')",customersatisfaction,3401
3402,"('genrerelevance', 'songstructure', 'lyricalcontent', 'productionquality')",musicpopularity,3402
3403,"('instructionclarity', 'conceptbuilding', 'exampreparation', 'studyresourcesprovided')",studentachievement,3403
3404,"('furdensity', 'clawsharpness', 'strengthtraining', 'runningendurance')",huntingsuccess,3404
3405,"('interestgained', 'feescharged', 'defaultsrate', 'operatingexpenses')",bankprofitability,3405
3406,"('topicinsightfulness', 'scriptcohesiveness', 'interviewflow', 'editingpolish')",podcastlistenership,3406
3407,"('woundcleansing', 'bandagechanging', 'antibioticcoursecompletion', 'painmanagement')",healingrate,3407
3408,"('efficientalgorithms', 'cleaninterfaces', 'thoroughtesting', 'codedocumentation')",softwareusability,3408
3409,"('woolquality', 'loomspeed', 'techniquemastery', 'patternintricacy')",rugvalue,3409
3410,"('fatcontent', 'saltuse', 'visuallyappealing', 'tastingcomplexity')",fooddeliciousness,3410
3411,"('instrumentquality', 'fingerdexterity', 'musicreadingcompetence', 'expressiveness')",concertenjoyment,3411
3412,"('vinehealth', 'cropvolume', 'harvesttiming', 'pressingmethod')",winequality,3412
3413,"('fursoftness', 'littercleanliness', 'nippleaccessibility', 'spacesize')",kittensurvivalrate,3413
3414,"('dancerathleticism', 'choreographycreativity', 'costumevisuals', 'stageeffects')",showappreciation,3414
3415,"('jokerelevance', 'comedictiming', 'gesturedynamism', 'audiencecustomization')",laughterelicited,3415
3416,"('cybersecurityenforcement', 'dataencryptionlevel', 'identityauthentication', 'firewallrobustness')",platformsecurity,3416
3417,"('calculationintricacy', 'datastructureefficiency', 'userinterfaceintuitiveness', 'applicationscope')",softwareimpressiveness,3417
3418,"('songwritingcraftsmanship', 'instrumentationtastefulness', 'productionslickness', 'promotionimpactfulness')",albumpopularity,3418
3419,"('makeupevenness', 'outfitcohesiveness', 'bodyconfidencevisible', 'witdisplayed')",datevoyeurism,3419
3420,"('threadthickness', 'stitchpatterncomplexity', 'seamconcealmentadeptness', 'loosestringremoval')",embroideryskilldisplayed,3420
3421,"('circuitcomplexity', 'componentquality', 'safetytestingrigor', 'powerefficiencyachieved')",devicereliability,3421
3422,"('Dataquality', 'Algorithmsophistication', 'Modelinterpretability', 'Predictionaccuracy')",Insightsvalue,3422
3423,"('Ingredientcompatibility', 'preparationsteps', 'platingaesthetics', 'flavorcombination')",dishtastiness,3423
3424,"('Plotdepth', 'Characterdevelopment', 'Pacingflow', 'Tensionbuilding')",Storyenjoyability,3424
3425,"('Colorharmony', 'Shapecomposition', 'Lightcontrast', 'Mediumsuitability')",Aestheticappeal,3425
3426,"('Conditioningprogram', 'Ballcontrol', 'Positioningsense', 'Finishingcomposure')",Goalsscored,3426
3427,"('Flightstability', 'Materialstrength', 'Dragminimization', 'Engineefficiency')",Speedachieved,3427
3428,"('Bandchemistry', 'Songwritingcraft', 'Productionquality', 'Promotionreach')",Streamsgained,3428
3429,"('Healthstatus', 'Environmentsupport', 'Behaviorchange', 'Stressmanagement')",Well,3429
3430,"('Samedaydeliveryoption', 'Packagingprotection', 'Itemvariety', 'Shoppingconvenience')",Customersatisfaction,3430
3431,"('Cleaningredientsourcing', 'Flavorcomplexityachieved', 'Visualappealoptimization', 'Texturepleasantness')",Dishsatisfactionrating,3431
3432,"('Scalabilityinfrastructure', 'Trafficloadcapacity', 'Peakdemandaccommodation', 'Latencyminimization')",Userexperiencequality,3432
3433,"('Datapipelineefficiency', 'Modelselectionappropriateness', 'Hyperparametertuningrigor', 'Performancemetricsuitability')",Predictionrobustness,3433
3434,"('Dancecomplexity', 'Synchronizationachievement', 'Creativitydisplayed', 'Storytellingimpact')",Choreographyawesomeness,3434
3435,"('Fuzzfactormaximization', 'Sustainnoteclarity', 'Improvisationcoherence', 'Dynamicrangeexhibited')",Soloimpressiveness,3435
3436,"('Lipstickpigmentintensity', 'Faceshapecomplimentcapacity', 'Complexionwarmthcalibration', 'Makeupproficiencyexhibited')",Beautyenhancementeffectiveness,3436
3437,"('Melodicprogressioncatchiness', 'Harmonicmovementlushness', 'Lyricalthemepoignancy', 'Vocalcontrolimpressed')",Listenerenchantmentsuccess,3437
3438,"('Spatialreasoningacuity', 'Designinsightfulness', 'Prototypefunctionality', 'Engineeringpracticality')",Productusefulnessoptimized,3438
3439,"('Customertargetingrelevance', 'Brandidentityclarity', 'Campaigncoordinationcoherence', 'Messageresonanceachieved')",Salesliftmeasurement,3439
3440,"('Querycomprehensiveness', 'Corpussizerobustness', 'Recallcompletenessmaximization', 'Precisionaccuracyattainment')",Searchqualitysuccess,3440
3441,"('UXempathydepth', 'UIflexibilitybreadth', 'Functionalityfitness', 'Reliabilityresilience')",Appraisingappexcellence,3441
3442,"('Bassgroovability', 'Rhythmdanceability', 'Melodyhummability', 'Chorussingalongability')",Earwormprobability,3442
3443,"('Shotframingartistry', 'Lightingmoodsuitability', 'Colorgradingtonalcoherence', 'Editpacingrhythmachievement')",Cinematicimmersionsuccess,3443
3444,"('Medicalhistorygatheringthoroughness', 'Diagnosticintuitionbreadth', 'Treatmenteffectivenessmonitoringrigor', 'Bedsidemannerempathy')",Patientcareexceptionalness,3444
3445,"('Rawingredientqualitymaximization', 'Preptechniquesophistication', 'Recipepersonalizationcare', 'Visualplatingallureoptimization')",Tastesatisfactiondelight,3445
3446,"('Muscularstrengthgain', 'Cardiovascularenduranceincrease', 'Neurologicaladaptationimpressiveness', 'Flexibilitynimblenessachievement')",Athleticperformancemetrics,3446
3447,"('Datarelevancerecency', 'Insightactionabilitylucidity', 'Analysisframeworkstructuredness', 'Interpretationpersuasivecogency')",Decisionconfidencebolstering,3447
3448,"('Positioningoptimality', 'Pacemismatchminimizing', 'Chancecreationrelentlessness', 'Ballpossessionmaximizing')",Matchcontrollingimpressiveness,3448
3449,"('Partcompatibilityverifying', 'Assemblysequenceoptimizing', 'Manufacturingprocessrefining', 'Qualitycontrolrigorousness')",Operationalexcellencefurthering,3449
3450,"('Melodiccatchiness', 'Harmonicrichness', 'Lyricalpoignancy', 'Vocalcontrol')",Listenerenchantment,3450
3451,"('Ingredientcompatibilitymaximization', 'Cookingtechniquesophisticationexhibited', 'Presentationallureheightening', 'Flavoramalgamtastinessachieved')",Foodenjoymentprompting,3451
3452,"('Dancemoveathleticism', 'Choreographycomplexity', 'Dramaticcoherence', 'Storytellingimpact')",Performanceappreciationinvoked,3452
3453,"('Customertargetingaccuracy', 'Messageimpactoptimization', 'Mediaexposureattainment', 'Campaignawarenesslift')",Salesincreasedriving,3453
3454,"('Chartconsistency', 'Diagramclarifyability', 'Illustrationenhancingness', 'Infographicmemorableness')",Comprehensionease,3454
3455,"('Materialconcernaddressing', 'Designpracticality', 'Prototypefunctionality', 'Engineeringinsightfulness')",Productusefulnessserving,3455
3456,"('Datarelevancemaximization', 'Insightgenerationpotential', 'Analysisrigorexhibiting', 'Interpretativeclarityattainment')",Decisionconfidenceenabling,3456
3457,"('Requirementgatheringcomprehensiveness', 'Architecturecohesionpromoting', 'Implementationstructuredness', 'Verificationcoverageextensive')",Softwarequalityfurthering,3457
3458,"('Medicaldiagnosisaccuracy', 'Treatmenteffectivenessmaximizing', 'Sideeffectmitigating', 'Symptomreliefreliability')",Patienttrustbuilding,3458
3459,"('Ingredientcompatibilityaptness', 'Cookingproficiencyexhibited', 'Presentationallureheightening', 'Flavorcohesivenessnailing')",Culinaryprowessshowcasing,3459
3460,"('Danceathleticismaptnessdisplaying', 'Choreographyartistryweaving', 'Dramaticstorytellingimpacting', 'Experiencewowinducing')",Applauseroaringachieving,3460
3461,"('Yearsofeducation', 'IQscore', 'Hoursstudied', 'Practicetestscores')",Examscore,3461
3462,"('Ingredientquality', 'Preparationtime', 'Oventemperature', 'Bakingtime')",Caketaste,3462
3463,"('Cloudcoverage', 'Temperature', 'Windspeed', 'Rainfall')",Cropyield,3463
3464,"('Studytime', 'Hoursslept', 'Mealseaten', 'Stresslevel')",Testscore,3464
3465,"('Loanamount', 'Income', 'Creditscore', 'Downpayment')",Abilitytorepay,3465
3466,"('Companyrevenue', 'Profitmargin', 'Marketshare', 'Customerloyalty')",Stockprice,3466
3467,"('Experiencelevel', 'Skills', 'Motivation', 'Toolsused')",Projectquality,3467
3468,"('Velocity', 'Mass', 'Angle', 'Distancetraveled')",Kineticenergy,3468
3469,"('Width', 'Height', 'Density', 'Volumeused')",Strength,3469
3470,"('Cleanliness', 'Ventilation', 'Pestcontrol', 'Storagetime')",Foodfreshness,3470
3471,"('Exerciseduration', 'Exerciseintensity', 'Healthydiet', 'Restdays')",Fitnesslevel,3471
3472,"('Companysize', 'Managementcompetence', 'Employeeengagement', 'Workculture')",Productivity,3472
3473,"('Artistcreativity', 'Emotionalexpression', 'Composition', 'Coloration')",Paintingquality,3473
3474,"('Capitalinvested', 'Innovationlevel', 'Marketanalysis', 'Businessplan')",Startupsuccess,3474
3475,"('Studyduration', 'Focus', 'Practiceteststaken', 'Memorytechniques')",Examscore,3475
3476,"('Costperlead', 'Leadquality', 'Salesteamcompetence', 'Marketingbudget')",Salesrevenue,3476
3477,"('thighmusclemass', 'buttockmass', 'legmusclemass', 'calfmass')",jumpingheight,3477
3478,"('memorycapacity', 'processingspeed', 'creativity', 'persistence')",problemsolvingability,3478
3479,"('soilnutrients', 'wateravailability', 'temperaturerange', 'sunlightexposure')",cropyield,3479
3480,"('enginecapacity', 'fuelefficiency', 'aerodynamics', 'weight')",topspeed,3480
3481,"('upperbodystrength', 'legstrength', 'flexibility', 'balance')",basketballtalent,3481
3482,"('cybersecurityinvestment', 'encryptionstrength', 'firewalls', 'authenticationchecks')",dataprotection,3482
3483,"('practicehours', 'repertoirelevel', 'techniquemastery', 'performanceexperience')",skilllevel,3483
3484,"('wagelevel', 'employeehappiness', 'workculture', 'growthopportunities')",staffretention,3484
3485,"('threadcount', 'fabricbreathability', 'garmentstructure', 'stretchcapacity')",comfortlevel,3485
3486,"('GPUspeed', 'CPUspeed', 'RAMcapacity', 'datatransferspeed')",computingperformance,3486
3487,"('fibercontent', 'fabricthickness', 'coatlining', 'stitchingtightness')",warmth,3487
3488,"('stylistaptitude', 'hairtextureanalysis', 'customizedtreatment', 'aftercareregimen')",hairhealth,3488
3489,"('immunecells', 'antibodylevels', 'pathogenload', 'treatmentduration')",diseaserecovery,3489
3490,"('soilpermeability', 'drainagechannels', 'rainwaterharvesting', 'irrigationmethod')",cropyield,3490
3491,"('explorationbudget', 'mineraldetectiontechnology', 'operationalefficiency', 'safetyprotocols')",miningproductivity,3491
3492,"('wingaspectratio', 'enginethrusttoweightratio', 'liftcoefficient', 'cruisealtitude')",aircraftrange,3492
3493,"('crimerate', 'policepatrols', 'CCTVcameras', 'publicawareness')",communitysafety,3493
3494,"('proteinintake', 'strengthtraining', 'cardioactivity', 'recoveryperiod')",musclegrowth,3494
3495,"('teachingcompetence', 'studentaptitude', 'parentalsupport', 'studyresources')",academicachievement,3495
3496,"('fiberstrength', 'yarnelasticity', 'fabricdurability', 'seamstrength')",productlifetime,3496
3497,"('fatintake', 'sugarlevels', 'preservativeuse', 'sodiumcontent')",foodhealthiness,3497
3498,"('logisticsoptimization', 'storagetechnology', 'deliveryrange', 'orderaccuracy')",customersatisfaction,3498
3499,"('wheelgrip', 'suspensiondamping', 'chassisstiffness', 'brakingpower')",laptime,3499
3500,"('salesskill', 'marketingcreativity', 'customerinsight', 'productquality')",businessgrowth,3500
3501,"('ingredientsinnovation', 'sensoryappeal', 'foodpresentation', 'flavorbalancing')",criticrating,3501
3502,"('solarexposure', 'panelefficiency', 'inverteroptimization', 'batterycapacity')",energygeneration,3502
3503,"('threadthickness', 'stitchtype', 'seamfinish', 'garmentlining')",insulationlevel,3503
3504,"('creativity', 'conceptualthinking', 'aestheticssense', 'mediumexploration')",artisticinnovation,3504
3505,"('productuniqueness', 'targetcustomer', 'promotionalchannels', 'brandmessaging')",salesvolume,3505
3506,"('soilnutrients', 'pestprevention', 'bloomsupport', 'harvestingcare')",flowerquality,3506
3507,"('teachingskill', 'classroomenvironment', 'studentwellbeing', 'parentalinvolvement')",learningoutcomes,3507
3508,"('cybersecurityawareness', 'passwordstrength', 'softwareupdates', 'activitymonitoring')",accountsafety,3508
3509,"('dentalcare', 'gumhealth', 'plaqueremoval', 'teethprotection')",smileattractiveness,3509
3510,"('designoptimization', 'prototypetesting', 'engineeringinputs', 'fuelefficiency')",vehiclerange,3510
3511,"('keywordtargeting', 'visualappearance', 'sitespeed', 'contentquality')",websitetraffic,3511
3512,"('practicehours', 'competitionexperience', 'mentalfocus', 'recoveryplan')",raceperformance,3512
3513,"('fatintake', 'calorieburn', 'foodgroups', 'mealportions')",weightgoals,3513
3514,"('woolquality', 'fabricwarmth', 'stitchingmethod', 'coatlayering')",winterprotection,3514
3515,"('videoeditingsoftware', 'imageassets', 'audiorefinement', 'transitionsflow')",productionvalue,3515
3516,"('soilanalysis', 'crophistory', 'seedselection', 'irrigationmethod')",harvestyield,3516
3517,"('teacherknowledge', 'studentpotential', 'peersupport', 'parentalinvolvement')",academicgrowth,3517
3518,"('productinnovation', 'consumerinsight', 'promotionalcreativity', 'brandloyalty')",marketshare,3518
3519,"('ingredientcompatibility', 'reciperefinement', 'presentationflair', 'seasoningbalance')",tasteexperience,3519
3520,"('softwarecapability', 'programmerexpertise', 'debuggingrigor', 'testingcoverage')",appperformance,3520
3521,"('actingrange', 'characterinterpretation', 'emotionaldepth', 'bodylanguage')",performanceimpact,3521
3522,"('threadcount', 'stitchingmethod', 'fabricbreathability', 'seamsealing')",bedsheetcomfort,3522
3523,"('computervisioncapability', 'sensorredundancy', 'roadsigndetection', 'laneassistfunctionality')",drivingautomation,3523
3524,"('ingredientscompatibility', 'recipebalance', 'sensoryappeal', 'platingartistry')",diningexperience,3524
3525,"('batterycostperkWh', 'powerdensity', 'chargerate', 'celldurability')",operationalsavings,3525
3526,"('staminalevel', 'poweroutput', 'matchexperience', 'mentalfocus')",tennisexpertise,3526
3527,"('woolquality', 'comfortlayering', 'stitchingmethod', 'temperaturerating')",blanketwarmth,3527
3528,"('recipecreativity', 'ingredientquality', 'preparationskill', 'visualappeal')",customersatisfaction,3528
3529,"('productquality', 'easeofuse', 'featureset', 'brandtrust')",customerloyalty,3529
3530,"('actingversatility', 'emotionalrange', 'characterembodiment', 'directorguidance')",performanceexcellence,3530
3531,"('datasources', 'statisticalmodelling', 'predictiontesting', 'systemintegration')",forecastaccuracy,3531
3532,"('woolinsulation', 'fabricengineering', 'layeringassemblage', 'heatingelements')",clothingwarmth,3532
3533,"('topicexpertise', 'presentationskills', 'audienceengagement', 'discussionfacilitation')",seminarsuccess,3533
3534,"('machineprecision', 'componentquality', 'processrepeatability', 'systemintegration')",productconsistency,3534
3535,"('clayproperties', 'wheeltechnique', 'formvision', 'firingtemperature')",ceramicquality,3535
3536,"('lightspectrum', 'reflectordesign', 'vegetationdensity', 'sensorresolution')",imageclarity,3536
3537,"('productuniqueness', 'marketingcreativity', 'salesteamproficiency', 'brandawareness')",revenuegrowth,3537
3538,"('doughhydration', 'fermentationcontrol', 'ovenspring', 'crustslashing')",breadtexture,3538
3539,"('soundisolation', 'equipmentcalibration', 'microphonesensitivity', 'signalfiltering')",recordingfidelity,3539
3540,"('paintviscosity', 'brushtechnique', 'colorblending', 'stroketexturing')",artworkquality,3540
3541,"('wooldurability', 'fabricflexibility', 'ergonomicpatterning', 'componentmodularization')",garmentversatility,3541
3542,"('polymerstrength', 'fabricbreathability', 'seamsealing', 'aerodynamicprofiling')",tentprotection,3542
3543,"('teacherattentiveness', 'studententhusiasm', 'classparticipation', 'homeworkcompletion')",coursecomprehension,3543
3544,"('ingredientsynergy', 'recipeoptimization', 'presentationflair', 'winepairingsuitability')",mealenjoyment,3544
3545,"('dataprocessingcapability', 'algorithmefficiency', 'systemresponsiveness', 'resultaccuracy')",softwareperformance,3545
3546,"('actingintensity', 'charactercommitment', 'emotionalrawness', 'bodylanguage')",scenerealism,3546
3547,"('woolblendpercentage', 'stitchpaneling', 'lininginsulation', 'heatingelements')",clothingwarmth,3547
3548,"('productquality', 'marketingreach', 'distributionnetwork', 'customerservice')",brandloyalty,3548
3549,"('classengagement', 'assignmentcompletion', 'exampreparedness', 'studygroupparticipation')",gradeoutcome,3549
3550,"('doughproofingtime', 'ovenheatconsistency', 'toppingdistribution', 'slicecutting')",pizzaquality,3550
3551,"('fabricdurability', 'componentcompatibility', 'gearorganization', 'harnessadjustability')",backpackutility,3551
3552,"('coachingstrategy', 'playerdevelopment', 'chemistrybuilding', 'rosterbalance')",teamsuccess,3552
3553,"('glazeviscosity', 'clayporosity', 'firingtemperature', 'coolingrate')",ceramicproperties,3553
3554,"('samplesize', 'statisticalmodels', 'outlierremoval', 'resultinterpretation')",researchrobustness,3554
3555,"('wooldensity', 'fabricstructure', 'seamtightness', 'airpermeability')",gloveinsulation,3555
3556,"('Income', 'Savings', 'Investments', 'Assets')",NetWorth,3556
3557,"('Rainfall', 'Irrigation', 'SoilQuality', 'Sunlight')",CropYield,3557
3558,"('StudyHours', 'Focus', 'Rest', 'PracticeTests')",ExamScore,3558
3559,"('IngredientsCost', 'LaborCost', 'Rent', 'Utilities')",RestaurantProfit,3559
3560,"('Length', 'Width', 'Layers', 'Density')",BridgeStrength,3560
3561,"('ProcessorSpeed', 'RAM', 'GraphicsCard', 'Storage')",ComputerPerformance,3561
3562,"('PracticeHours', 'CoachingQuality', 'Fitness', 'Technique')",RaceTime,3562
3563,"('Budget', 'Actors', 'Director', 'Locations')",BoxOffice,3563
3564,"('EnginePower', 'Aerodynamics', 'FuelEfficiency', 'TopSpeed')",LapTime,3564
3565,"('SchoolFunding', 'TeacherSalary', 'ClassSize', 'ParentalSupport')",TestScores,3565
3566,"('Practice', 'Creativity', 'StagePresence', 'Costumes')",TalentShowScore,3566
3567,"('ThreadCount', 'Softness', 'Durability', 'Quality')",SheetsPrice,3567
3568,"('DogWalks', 'PlayTime', 'Training', 'Affection')",Happiness,3568
3569,"('Fertilizer', 'Sunlight', 'Water', 'SoilQuality')",FlowerGrowth,3569
3570,"('SquareFeet', 'Location', 'Renovations', 'CurbAppeal')",HousePrice,3570
3571,"('IngredientsCost', 'ChefSkill', 'Presentation', 'Taste')",MealPrice,3571
3572,"('SupplierCost', 'Manufacturing', 'Distribution', 'Marketing')",ProductProfitMargin,3572
3573,"('MetalQuality', 'Welds', 'WeightDistribution', 'Suspension')",RaceCarSpeed,3573
3574,"('InterestRates', 'EmploymentRates', 'BusinessConfidence', 'ConsumerSentiment')",StockPrice,3574
3575,"('Reviews', 'GuestSatisfaction', 'LoyaltyDiscounts', 'Amenities')",HotelOccupancyRate,3575
3576,"('CloudCover', 'Humidity', 'WindSpeed', 'Temperature')",Attendance,3576
3577,"('PageValue', 'Backlinks', 'OrganicTraffic', 'BounceRate')",AdRevenue,3577
3578,"('Fertilization', 'Irrigation', 'HarvestingCare', 'YieldPerPlant')",TotalCropYield,3578
3579,"('Creativity', 'Persistence', 'Luck', 'InnateTalent')",Fame,3579
3580,"('Dedication', 'Practice', 'TheoryKnowledge', 'Articulation')",MusicSkill,3580
3581,"('Brightness', 'ContrastRatio', 'RefreshRate', 'Size')",TVPictureQuality,3581
3582,"('Breeding', 'MedicalCare', 'Diet', 'EnclosureSize')",ZooAnimalHealth,3582
3583,"('ShotsFaced', 'SavePercentage', 'ReboundControl', 'Positioning')",Shutouts,3583
3584,"('bass', 'treble', 'soundclarity', 'volumecontrol')",speakersoundquality,3584
3585,"('NumberofIngredients', 'Texture', 'Plating', 'Taste')",DishScore,3585
3586,"('Cleanliness', 'Friendliness', 'Speed', 'Taste')",CustomerSatisfactionScore,3586
3587,"('TeacherExperience', 'LessonQuality', 'PracticeTime', 'MusicalAptitude')",RecitalScore,3587
3588,"('NitrogenContent', 'Acidity', 'HarvestTime', 'Rainfall')",GrapeQuality,3588
3589,"('DoughPrep', 'OvenTemperature', 'TimeCooking', 'Toppings')",PizzaQualityScore,3589
3590,"('ThreadCount', 'Softness', 'HeatRetention', 'Breathability')",ComfortScore,3590
3591,"('ProblemSolvingSkills', 'Creativity', 'Teamwork', 'Communication')",GroupProjectScore,3591
3592,"('Downforce', 'DrivetrainEfficiency', 'ChassisRigidity', 'WeightDistribution')",LapTime,3592
3593,"('BookClarity', 'Engagement', 'Relatability', 'Practicality')",UserRating,3593
3594,"('Accountability', 'SupportSystem', 'CopingSkills', 'Motivation')",WeightLossPercent,3594
3595,"('Funding', 'Screenplay', 'Acting', 'Directing')",FilmRating,3595
3596,"('PotSize', 'Sunlight', 'Water', 'Fertilizer')",HouseplantHealth,3596
3597,"('ExploratoryDataAnalysis', 'ModelSelection', 'ParameterTuning', 'EvaluationMetric')",MLModelPerformance,3597
3598,"('Brightness', 'ColorAccuracy', 'RefreshRate', 'ResponseTime')",PictureQuality,3598
3599,"('CapitalRaised', 'UserAcquisitionCosts', 'MonthlyActiveUsers', 'EngagementMetrics')",ProfitabilityScore,3599
3600,"('PracticeHours', 'FitnessLevel', 'Coordination', 'Strategy')",TennisMatchPerformance,3600
3601,"('SeedingRate', 'WaterAvailability', 'SunlightExposure', 'SoilNutrients')",CropYield,3601
3602,"('CleaningFrequency', 'WaterQuality', 'ChemicalBalance', 'FiltrationRate')",PoolClarity,3602
3603,"('ProofingTime', 'Hydration', 'OvenSpring', 'CrustTexture')",LoafQuality,3603
3604,"('ColorDepth', 'Sharpness', 'Lighting', 'Perspective')",PhotoQualityScore,3604
3605,"('R&DInvestment', 'EngineerExpertise', 'PrototypingIterations', 'Manufacturability')",NewProductSuccessRate,3605
3606,"('CustomerEmpathy', 'ProblemIdentification', 'SolutionViability', 'BusinessModel')",StartupPotentialScore,3606
3607,"('CompetitionAnalysis', 'MarketAwareness', 'FeatureSet', 'LaunchStrategy')",AppAdoptionRate,3607
3608,"('TeacherAttentiveness', 'ExamRelevance', 'LibraryAccessibility', 'NetworkingOpportunities')",StudentPreparednessScore,3608
3609,"('IdeaOriginality', 'CoalitionBuilding', 'Persuasiveness', 'Perseverance')",PolicySuccessScore,3609
3610,"('LengthofTrainingCamp', 'DefensiveDiscipline', 'OffensiveFirepower', 'InjuryRecord')",TitleContenderRating,3610
3611,"('KeywordResearch', 'SiteCopy', 'TechnicalSEO', 'Backlinks')",DomainAuthority,3611
3612,"('TotalDebt', 'SavingsRate', 'RetirementPortfolio', 'NetWorth')",RetirementReadinessScore,3612
3613,"('TimeonTask', 'RecallAbility', 'ComprehensionRate', 'ErrorFrequency')",LearningOutcomesScore,3613
3614,"('DailyProteinIntake', 'CompoundLiftingVolume', 'CardiovascularConditioning', 'RecoveryProtocols')",StrengthGains,3614
3615,"('TireGrip', 'AerodynamicDownforce', 'LaunchControlResponse', 'StraightLineTopSpeed')",LapTimeReduction,3615
3616,"('PacketLoss', 'Jitter', 'Latency', 'Availability')",CallQualityScore,3616
3617,"('BassClarity', 'MidrangeDetail', 'TrebleExtension', 'Soundstage')",StereoSoundQualityRating,3617
3618,"('RequirementsGathering', 'ArchitecturePlanning', 'FeaturePrioritization', 'CodeMaintainability')",ProjectDeliveryRating,3618
3619,"('DanceComplexity', 'Posture', 'EmotionalConnection', 'Choreography')",PerformanceScore,3619
3620,"('EngagementBaitClarity', 'CommentPrompts', 'Shareability', 'ViewsTargeting')",VideoViralityScore,3620
